adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001193125-16-740265,IncreaseDecreaseInAccruedLiabilitiesAndOtherLiabilitiesCurrent,0001193125-16-740265,,20141231,4,USD,7332000,
0001193125-16-740265,IncreaseDecreaseInAccruedLiabilitiesAndOtherLiabilitiesCurrent,0001193125-16-740265,,20151231,4,USD,13202000,
0001193125-16-740265,IncreaseDecreaseInAccruedLiabilitiesAndOtherLiabilitiesCurrent,0001193125-16-740265,,20150630,2,USD,6660000,
0001193125-16-740265,InitialPublicOfferingCostsAccruedButNotYetPaid,0001193125-16-740265,,20151231,4,USD,1265000,
0001193125-16-740265,InitialPublicOfferingCostsAccruedButNotYetPaid,0001193125-16-740265,,20160630,2,USD,1930000,
0001193125-16-740265,InitialPublicOfferingMinimumGrossProceedsToBeReceivedOnAutomaticConversionOfPreferredStock,0001193125-16-740265,,20160630,2,USD,50,
0001193125-16-740265,MinimumSharesOutstandingForVotingRights,0001193125-16-740265,,20160630,2,shares,2000000,
0001193125-16-740265,OperatingLeaseOfficeSpace,0001193125-16-740265,,20151231,0,sqft,90000,
0001193125-16-740265,OperatingLossAndTaxCreditsCarryforwards,0001193125-16-740265,,20151231,0,USD,1900000,
0001193125-16-740265,ProceedsFromExercisesOfNonvestedOptions,0001193125-16-740265,,20150630,2,USD,66000,
0001193125-16-740265,ProceedsFromExercisesOfNonvestedOptions,0001193125-16-740265,,20160630,2,USD,707000,
0001193125-16-740265,ProceedsFromExercisesOfNonvestedOptions,0001193125-16-740265,,20131231,4,USD,414000,
0001193125-16-740265,ProceedsFromExercisesOfNonvestedOptions,0001193125-16-740265,,20141231,4,USD,26000,
0001193125-16-740265,ProceedsFromExercisesOfNonvestedOptions,0001193125-16-740265,,20151231,4,USD,277000,
0001193125-16-740265,ProceedsFromSaleOfInvestment,0001193125-16-740265,,20131231,4,USD,3000000,
0001193125-16-740265,ProductOfferingCategoriesNumber,0001193125-16-740265,,20160630,0,Product,3,
0001193125-16-740265,PurchasesOfPropertyEquipmentAndIntangibleAssetsAccruedButNotPaid,0001193125-16-740265,,20150630,2,USD,50000,
0001193125-16-740265,PurchasesOfPropertyEquipmentAndIntangibleAssetsAccruedButNotPaid,0001193125-16-740265,,20131231,4,USD,158000,
0001193125-16-740265,PurchasesOfPropertyEquipmentAndIntangibleAssetsAccruedButNotPaid,0001193125-16-740265,,20160630,2,USD,2049000,
0001193125-16-740265,PurchasesOfPropertyEquipmentAndIntangibleAssetsAccruedButNotPaid,0001193125-16-740265,,20151231,4,USD,97000,
0001193125-16-740265,PurchasesOfPropertyEquipmentAndIntangibleAssetsAccruedButNotPaid,0001193125-16-740265,,20141231,4,USD,25000,
0001193125-16-740265,SalesAndOtherTaxesPayableCurrent,0001193125-16-740265,,20160630,0,USD,23346000,
0001193125-16-740265,SalesAndOtherTaxesPayableCurrent,0001193125-16-740265,,20151231,0,USD,17634000,
0001193125-16-740265,SalesAndOtherTaxesPayableCurrent,0001193125-16-740265,,20141231,0,USD,10312000,
0001193125-16-740265,SalesCreditReserveAdditions,0001193125-16-740265,,20150630,2,USD,529000,
0001193125-16-740265,SalesCreditReserveAdditions,0001193125-16-740265,,20141231,4,USD,683000,
0001193125-16-740265,SalesCreditReserveAdditions,0001193125-16-740265,,20151231,4,USD,1210000,
0001193125-16-740265,SalesCreditReserveAdditions,0001193125-16-740265,,20160630,2,USD,843000,
0001193125-16-740265,SalesCreditReserveAdditions,0001193125-16-740265,,20131231,4,USD,30000,
0001193125-16-740265,SalesCreditReserveCurrent,0001193125-16-740265,,20160630,0,USD,652000,
0001193125-16-740265,SalesCreditReserveCurrent,0001193125-16-740265,,20141231,0,USD,312000,
0001193125-16-740265,SalesCreditReserveCurrent,0001193125-16-740265,,20150630,0,USD,552000,
0001193125-16-740265,SalesCreditReserveCurrent,0001193125-16-740265,,20151231,0,USD,714000,
0001193125-16-740265,SalesCreditReserveCurrent,0001193125-16-740265,,20131231,0,USD,30000,
0001193125-16-740265,SalesCreditReserveDeductions,0001193125-16-740265,,20150630,2,USD,289000,
0001193125-16-740265,SalesCreditReserveDeductions,0001193125-16-740265,,20160630,2,USD,905000,
0001193125-16-740265,SalesCreditReserveDeductions,0001193125-16-740265,,20151231,4,USD,808000,
0001193125-16-740265,SalesCreditReserveDeductions,0001193125-16-740265,,20141231,4,USD,401000,
0001193125-16-740265,TenantImprovementsAllowance,0001193125-16-740265,,20160630,0,USD,8300000,
0001193125-16-740265,TenderOfferToInvestorsDeemedDividend,0001193125-16-740265,,20151231,4,USD,3392000,
0001193125-16-740265,ValueOfEquityAwardsWithheldForTaxLiability,0001193125-16-740265,,20160630,2,USD,79000,
0001193125-16-740265,VestingOfEarlyExercisedOptions,0001193125-16-740265,,20160630,2,USD,177000,
0001193125-16-740265,VestingOfEarlyExercisedOptions,0001193125-16-740265,,20131231,4,USD,166000,
0001193125-16-740265,VestingOfEarlyExercisedOptions,0001193125-16-740265,,20141231,4,USD,191000,
0001193125-16-740265,VestingOfEarlyExercisedOptions,0001193125-16-740265,,20151231,4,USD,201000,
0001193125-16-740265,VestingOfEarlyExercisedOptions,0001193125-16-740265,,20150630,2,USD,121000,
0001193125-16-740265,WriteOffOfInternallyDevelopedSoftware,0001193125-16-740265,,20150630,2,USD,87000,
0001193125-16-740265,WriteOffOfInternallyDevelopedSoftware,0001193125-16-740265,,20151231,4,USD,113000,
0001193125-16-740265,WriteOffOfInternallyDevelopedSoftware,0001193125-16-740265,,20141231,4,USD,0,
0001193125-16-740265,WriteOffOfInternallyDevelopedSoftware,0001193125-16-740265,,20131231,4,USD,0,
0001193125-16-740265,WriteOffOfInternallyDevelopedSoftware,0001193125-16-740265,,20160630,2,USD,146000,
0001193125-16-742796,AcquisitionsNetofCashAcquiredAndPurchasesOfIntangibleandOtherAssets,0001193125-16-742796,,20150930,1,USD,390000000,
0001193125-16-742796,AcquisitionsNetofCashAcquiredAndPurchasesOfIntangibleandOtherAssets,0001193125-16-742796,,20160930,1,USD,24000000,
0001193125-16-742796,CostOfServicesAndOther,0001193125-16-742796,,20160930,1,USD,4263000000,
0001193125-16-742796,CostOfServicesAndOther,0001193125-16-742796,,20150930,1,USD,3172000000,
0001193125-16-742796,DepreciationAmortizationAndOther,0001193125-16-742796,,20160930,1,USD,1816000000,
0001193125-16-742796,DepreciationAmortizationAndOther,0001193125-16-742796,,20150930,1,USD,1461000000,
0001193125-16-742796,FinancialInstrumentCovenantMinimumLiquidity,0001193125-16-742796,,20160930,0,USD,1000000000,
0001193125-16-742796,FinancialInstrumentCovenantMinimumLiquidityRequirement,0001193125-16-742796,,20160930,1,USD,1000000000,
0001193125-16-742796,GainLossOnInvestmentsAndDerivativeInstruments,0001193125-16-742796,,20160930,1,USD,311000000,
0001193125-16-742796,GainLossOnInvestmentsAndDerivativeInstruments,0001193125-16-742796,,20150930,1,USD,-101000000,
0001193125-16-742796,LongTermInvestmentsExcludingHeldToMaturity,0001193125-16-742796,,20160630,0,USD,10406000000,
0001193125-16-742796,LongTermInvestmentsExcludingHeldToMaturity,0001193125-16-742796,,20160930,0,USD,10460000000,
0001193125-16-742796,PurchaseObligationsForCapitalLeasesExecutedButNotYetRecorded,0001193125-16-742796,,20160930,0,USD,5000000000,
0001193125-16-742796,SalesRevenueServicesAndOtherNet,0001193125-16-742796,,20150930,1,USD,5160000000,
0001193125-16-742796,SalesRevenueServicesAndOtherNet,0001193125-16-742796,,20160930,1,USD,6960000000,
0001628280-16-020309,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,0001628280-16-020309,,20140930,4,USD,735000000,
0001628280-16-020309,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,0001628280-16-020309,,20150930,4,USD,748000000,
0001628280-16-020309,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensationIncludingTransferPricing,0001628280-16-020309,,20160930,4,USD,379000000,
0001628280-16-020309,AmountUtilizedUnderShareRepurchaseProgram,0001628280-16-020309,,20160930,0,USD,133000000000,
0001628280-16-020309,CashCashEquivalentsAndMarketableSecuritiesHeldByForeignSubsidiaries,0001628280-16-020309,,20150930,0,USD,186900000000,
0001628280-16-020309,CashCashEquivalentsAndMarketableSecuritiesHeldByForeignSubsidiaries,0001628280-16-020309,,20160930,0,USD,216000000000,
0001628280-16-020309,DeferredTaxAssetsDeferredCostSharing,0001628280-16-020309,,20150930,0,USD,667000000,
0001628280-16-020309,DeferredTaxAssetsDeferredCostSharing,0001628280-16-020309,,20160930,0,USD,667000000,
0001628280-16-020309,DeferredTaxAssetsUnrealizedLosses,0001628280-16-020309,,20150930,0,USD,564000000,
0001628280-16-020309,DeferredTaxAssetsUnrealizedLosses,0001628280-16-020309,,20160930,0,USD,0,
0001628280-16-020309,DeliverablesInArrangement,0001628280-16-020309,,20160930,0,Item,3,
0001628280-16-020309,DerivativeAssetsReducedForMasterNettingArrangements,0001628280-16-020309,,20150930,0,USD,2200000000,
0001628280-16-020309,DerivativeAssetsReducedForMasterNettingArrangements,0001628280-16-020309,,20160930,0,USD,1500000000,
0001628280-16-020309,DerivativeLiabilitiesReducedForMasterNettingArrangements,0001628280-16-020309,,20150930,0,USD,2200000000,
0001628280-16-020309,DerivativeLiabilitiesReducedForMasterNettingArrangements,0001628280-16-020309,,20160930,0,USD,1500000000,
0001628280-16-020309,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,0001628280-16-020309,,20140930,4,USD,11215000000,
0001628280-16-020309,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,0001628280-16-020309,,20150930,4,USD,11627000000,
0001628280-16-020309,DividendsAndDividendEquivalentsDeclaredOnCommonStockAndRestrictedStockUnits,0001628280-16-020309,,20160930,4,USD,12188000000,
0001628280-16-020309,HedgeAccountingAdjustmentsRelatedToLongTermDebt,0001628280-16-020309,,20150930,0,USD,376000000,
0001628280-16-020309,HedgeAccountingAdjustmentsRelatedToLongTermDebt,0001628280-16-020309,,20160930,0,USD,717000000,
0001628280-16-020309,NumberOfCustomersWithSignificantAccountsReceivableBalance,0001628280-16-020309,,20150930,0,Customer,1,
0001628280-16-020309,NumberOfCustomersWithSignificantAccountsReceivableBalance,0001628280-16-020309,,20160930,0,Customer,1,
0001628280-16-020309,NumberOfSignificantVendors,0001628280-16-020309,,20150930,0,Vendor,3,
0001628280-16-020309,NumberOfSignificantVendors,0001628280-16-020309,,20160930,0,Vendor,2,
0001628280-16-020309,PaymentsOfDividendsAndDividendEquivalentsOnCommonStockAndRestrictedStockUnits,0001628280-16-020309,,20140930,4,USD,11126000000,
0001628280-16-020309,PaymentsOfDividendsAndDividendEquivalentsOnCommonStockAndRestrictedStockUnits,0001628280-16-020309,,20150930,4,USD,11561000000,
0001628280-16-020309,PaymentsOfDividendsAndDividendEquivalentsOnCommonStockAndRestrictedStockUnits,0001628280-16-020309,,20160930,4,USD,12150000000,
0001628280-16-020309,PercentageOfIncomeTaxExaminationMinimumLikelihoodOfTaxBenefitsBeingRealizedUponSettlement,0001628280-16-020309,,20150930,0,pure,0.5,
0001628280-16-020309,PercentageOfIncomeTaxExaminationMinimumLikelihoodOfTaxBenefitsBeingRealizedUponSettlement,0001628280-16-020309,,20160930,0,pure,0.5,
0001628280-16-020309,ShareBasedCompensationTaxExpenseBenefit,0001628280-16-020309,,20140930,4,USD,706000000,
0001628280-16-020309,ShareBasedCompensationTaxExpenseBenefit,0001628280-16-020309,,20150930,4,USD,748000000,
0001628280-16-020309,ShareBasedCompensationTaxExpenseBenefit,0001628280-16-020309,,20160930,4,USD,379000000,
0001628280-16-020309,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,0001628280-16-020309,,20140930,4,USD,-448000000,
0001628280-16-020309,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,0001628280-16-020309,,20150930,4,USD,-840000000,
0001628280-16-020309,StockIssuedDuringPeriodValueShareBasedCompensationNetOfSharesWithheldForTaxes,0001628280-16-020309,,20160930,4,USD,-1225000000,
0001564590-16-026749,AccruedFixedAssetsAndMaintenance,0001564590-16-026749,,20151231,0,USD,15727000,
0001564590-16-026749,AccruedFixedAssetsAndMaintenance,0001564590-16-026749,,20160930,0,USD,28618000,
0001564590-16-026749,AccruedPublisherAndAdNetworkCosts,0001564590-16-026749,,20151231,0,USD,23486000,
0001564590-16-026749,AccruedPublisherAndAdNetworkCosts,0001564590-16-026749,,20160930,0,USD,24632000,
0001564590-16-026749,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoFairValue,0001564590-16-026749,,20160930,0,USD,768149000,
0001564590-16-026749,ChangesInAccruedPropertyAndEquipmentPurchases,0001564590-16-026749,,20150930,3,USD,-4380000,
0001564590-16-026749,ChangesInAccruedPropertyAndEquipmentPurchases,0001564590-16-026749,,20160930,3,USD,7779000,
0001564590-16-026749,ChangesInProvisionForDoubtfulAccounts,0001564590-16-026749,,20150930,3,USD,360000,
0001564590-16-026749,ChangesInProvisionForDoubtfulAccounts,0001564590-16-026749,,20160930,3,USD,2253000,
0001564590-16-026749,ShareBasedCompensationArrangementsOptionsGrantedAndAssumedInConnectionWithAcquisitions,0001564590-16-026749,,20160930,3,shares,556000,
0001564590-16-026749,ShareBasedCompensationArrangementsOptionsGrantedAndAssumedInConnectionWithAcquisitionsInPeriodWeightedAverageExercisePrice,0001564590-16-026749,,20160930,3,USD,3.23,
0001564590-16-026749,UnrecognizedTaxBenefitsThatWouldNotImpactEffectiveTaxRate,0001564590-16-026749,,20160930,0,USD,243100000,
